k,Up_est,Up_low,Up_up,Up_true,SOC_est,SOC_low,SOC_up,SOC_true,Vol,y_est,y_low,y_up,y_true
4043,0.012534,nan,nan,0.0127556,-5.554,nan,nan,0.50394,3.62449,533.843,nan,nan,3.62242
4044,0.0126148,nan,nan,0.0129269,-5.554,nan,nan,0.503802,3.62441,533.893,nan,nan,3.62168
4045,0.0126931,nan,nan,0.0130855,-5.554,nan,nan,0.50379,3.62422,533.933,nan,nan,3.62196
4046,0.0127688,nan,nan,0.0131808,-5.554,nan,nan,0.503682,3.6241,533.967,nan,nan,3.62189
4047,0.0128421,nan,nan,0.0132144,-5.554,nan,nan,0.503674,3.6242,533.96,nan,nan,3.62246
4048,0.0129128,nan,nan,0.0132598,-5.554,nan,nan,0.503669,3.62398,533.988,nan,nan,3.62177
4049,0.0129813,nan,nan,0.0132605,-5.554,nan,nan,0.503512,3.62401,534.046,nan,nan,3.62183
4050,0.0130478,nan,nan,0.0133052,-5.554,nan,nan,0.503455,3.62397,534.06,nan,nan,3.62108
4051,0.013112,nan,nan,0.0134292,-5.554,nan,nan,0.50339,3.6237,534.036,nan,nan,3.62212
4052,0.0131738,nan,nan,0.0134188,-5.554,nan,nan,0.503285,3.62368,534.051,nan,nan,3.62205
4053,0.0132338,nan,nan,0.0134478,-5.554,nan,nan,0.503161,3.62381,534.028,nan,nan,3.62171
4054,0.0132916,nan,nan,0.0134525,-5.554,nan,nan,0.503158,3.62384,534.01,nan,nan,3.62193
4055,0.0133476,nan,nan,0.0134935,-5.554,nan,nan,0.503096,3.6234,534.03,nan,nan,3.62144
4056,0.0134019,nan,nan,0.0135171,-5.554,nan,nan,0.503067,3.6234,534.046,nan,nan,3.62074
4057,0.0134544,nan,nan,0.0136044,-5.554,nan,nan,0.502973,3.62333,534.059,nan,nan,3.62069
4058,0.0135052,nan,nan,0.0136652,-5.554,nan,nan,0.502884,3.62356,534.035,nan,nan,3.62034
4059,0.0135542,nan,nan,0.0136121,-5.554,nan,nan,0.502753,3.62332,534.05,nan,nan,3.6203
4060,0.0136017,nan,nan,0.0136298,-5.554,nan,nan,0.502626,3.62327,534.028,nan,nan,3.62162
4061,0.0136475,nan,nan,0.0136114,-5.554,nan,nan,0.502548,3.62318,534.01,nan,nan,3.62067
4062,0.0136918,nan,nan,0.0136741,-5.554,nan,nan,0.502572,3.62297,534.064,nan,nan,3.62068
4063,0.0137349,nan,nan,0.0137013,-5.554,nan,nan,0.502498,3.62293,534.039,nan,nan,3.62066
4064,0.0137764,nan,nan,0.0137179,-5.554,nan,nan,0.50251,3.62298,534.019,nan,nan,3.62145
4065,0.0138164,nan,nan,0.0137061,-5.554,nan,nan,0.502436,3.62308,534.037,nan,nan,3.62091
4066,0.0138554,nan,nan,0.013845,-5.554,nan,nan,0.502273,3.62281,534.017,nan,nan,3.61989
4067,0.0138928,nan,nan,0.0137912,-5.554,nan,nan,0.502126,3.62251,534.035,nan,nan,3.62012
4068,0.0139292,nan,nan,0.0138921,-5.554,nan,nan,0.502131,3.62256,534.015,nan,nan,3.61944
4069,0.0139643,nan,nan,0.0139043,-5.554,nan,nan,0.501967,3.62272,534.034,nan,nan,3.61985
4070,0.0139984,nan,nan,0.0139981,-5.554,nan,nan,0.501865,3.62253,534.049,nan,nan,3.62037
4071,0.0140313,nan,nan,0.0140778,-5.554,nan,nan,0.501889,3.62279,533.992,nan,nan,3.61929
4072,0.0140629,nan,nan,0.0141859,-5.554,nan,nan,0.501762,3.62238,533.946,nan,nan,3.61916
4073,0.0140934,nan,nan,0.0141584,-5.554,nan,nan,0.50174,3.6224,533.942,nan,nan,3.61904
4074,0.014123,nan,nan,0.0140909,-5.554,nan,nan,0.501583,3.62238,533.939,nan,nan,3.62015
4075,0.0141517,nan,nan,0.0140897,-5.554,nan,nan,0.501587,3.62222,533.971,nan,nan,3.61887
4076,0.0141797,nan,nan,0.0141758,-5.554,nan,nan,0.501583,3.62225,533.963,nan,nan,3.61871
4077,0.0142065,nan,nan,0.0141407,-5.554,nan,nan,0.501579,3.62228,533.991,nan,nan,3.62021
4078,0.0142326,nan,nan,0.0141504,-5.554,nan,nan,0.501553,3.622,533.979,nan,nan,3.6203
4079,0.0142577,nan,nan,0.0141023,-5.554,nan,nan,0.501475,3.62198,534.004,nan,nan,3.62049
4080,0.0142822,nan,nan,0.0140461,-5.554,nan,nan,0.501495,3.62187,534.024,nan,nan,3.61917
4081,0.0143059,nan,nan,0.0140389,-5.554,nan,nan,0.501499,3.62192,534.041,nan,nan,3.61974
4082,0.0143287,nan,nan,0.0140053,-5.554,nan,nan,0.501467,3.62196,534.02,nan,nan,3.62013
4083,0.0143507,nan,nan,0.0140779,-5.554,nan,nan,0.501489,3.62196,534.038,nan,nan,3.61974
4084,0.0143721,nan,nan,0.0140277,-5.554,nan,nan,0.501497,3.62165,534.052,nan,nan,3.6202
4085,0.0143928,nan,nan,0.0140486,-5.554,nan,nan,0.501433,3.62155,534.064,nan,nan,3.61905
4086,0.0144128,nan,nan,0.0140288,-5.554,nan,nan,0.501366,3.62163,534.039,nan,nan,3.62001
4087,0.014432,nan,nan,0.0140681,-5.554,nan,nan,0.501204,3.62181,534.018,nan,nan,3.61945
4088,0.0144506,nan,nan,0.0141931,-5.554,nan,nan,0.501174,3.62163,534.002,nan,nan,3.61884
4089,0.0144686,nan,nan,0.0141784,-5.554,nan,nan,0.501147,3.58585,629.557,nan,nan,3.58435
4090,0.014978,nan,nan,0.0147432,-5.55406,nan,nan,0.500959,3.58498,707.979,nan,nan,3.58338
4091,0.0154709,nan,nan,0.0153255,-5.55411,nan,nan,0.500781,3.58455,772.25,nan,nan,3.58196
4092,0.0159474,nan,nan,0.0158601,-5.55414,nan,nan,0.500666,3.58381,824.984,nan,nan,3.58127
4093,0.0164085,nan,nan,0.0163864,-5.55417,nan,nan,0.500494,3.58342,868.224,nan,nan,3.57978
4094,0.0168545,nan,nan,0.0168751,-5.5542,nan,nan,0.500352,3.58311,903.644,nan,nan,3.58086
4095,0.0172857,nan,nan,0.017342,-5.55422,nan,nan,0.500228,3.5829,932.652,nan,nan,3.57943
4096,0.0177026,nan,nan,0.0176615,-5.55424,nan,nan,0.500141,3.58257,956.47,nan,nan,3.57856
4097,0.018106,nan,nan,0.0180393,-5.55425,nan,nan,0.499954,3.58203,975.999,nan,nan,3.57814
4098,0.0184961,nan,nan,0.0184754,-5.55426,nan,nan,0.499779,3.58165,992.046,nan,nan,3.5776
4099,0.0188737,nan,nan,0.0187802,-5.55427,nan,nan,0.499625,3.58154,1005.17,nan,nan,3.57707
4100,0.0192387,nan,nan,0.0191374,-5.55428,nan,nan,0.499573,3.58116,1015.89,nan,nan,3.5771
4101,0.0195915,nan,nan,0.01948,-5.55429,nan,nan,0.499514,3.68891,737.948,nan,nan,3.68477
4102,0.0184572,nan,nan,0.0183392,-5.55412,nan,nan,0.499575,3.69049,510.063,nan,nan,3.68671
4103,0.0173601,nan,nan,0.0173338,-5.55399,nan,nan,0.499563,3.69167,323.313,nan,nan,3.68766
4104,0.0162991,nan,nan,0.0162035,-5.55388,nan,nan,0.499601,3.69257,170.234,nan,nan,3.68931
4105,0.0152729,nan,nan,0.0151907,-5.55378,nan,nan,0.499597,3.69352,44.7137,nan,nan,3.68966
4106,0.0142802,nan,nan,0.0141949,-5.55371,nan,nan,0.499672,3.69434,-58.1866,nan,nan,3.69125
4107,0.01332,nan,nan,0.013327,-5.55365,nan,nan,0.499645,3.69531,-142.546,nan,nan,3.69107
4108,0.0123913,nan,nan,0.0123556,-5.5536,nan,nan,0.499782,3.69591,-211.708,nan,nan,3.69251
4109,0.011493,nan,nan,0.0115412,-5.55356,nan,nan,0.499865,3.66024,-172.926,nan,nan,3.65635
4110,0.0111165,nan,nan,0.011213,-5.55358,nan,nan,0.499842,3.66034,-141.13,nan,nan,3.65705
4111,0.010752,nan,nan,0.0108428,-5.5536,nan,nan,0.499921,3.66035,-115.023,nan,nan,3.65721
4112,0.0103997,nan,nan,0.0104901,-5.55361,nan,nan,0.499873,3.6605,-93.6166,nan,nan,3.65748
4113,0.010059,nan,nan,0.0101283,-5.55363,nan,nan,0.499971,3.66064,-76.0636,nan,nan,3.65946
4114,0.00972941,nan,nan,0.00987387,-5.55364,nan,nan,0.499949,3.66085,-61.7052,nan,nan,3.6584
4115,0.00941046,nan,nan,0.00964198,-5.55365,nan,nan,0.49991,3.66085,-49.9319,nan,nan,3.65861
4116,0.00910197,nan,nan,0.00937685,-5.55365,nan,nan,0.499916,3.66122,-40.2784,nan,nan,3.65995
4117,0.00880359,nan,nan,0.00906382,-5.55366,nan,nan,0.499867,3.66134,-32.3629,nan,nan,3.65914
4118,0.00851499,nan,nan,0.00872318,-5.55366,nan,nan,0.499957,3.66153,-25.8725,nan,nan,3.66073
4119,0.00823586,nan,nan,0.008393,-5.55367,nan,nan,0.499915,3.66152,-20.5163,nan,nan,3.6596
4120,0.00796605,nan,nan,0.0080559,-5.55367,nan,nan,0.499834,3.66148,-16.1245,nan,nan,3.66065
4121,0.00770509,nan,nan,0.00786322,-5.55367,nan,nan,0.499887,3.66196,-12.5579,nan,nan,3.6608
4122,0.0074525,nan,nan,0.0075882,-5.55368,nan,nan,0.499901,3.66184,-9.59898,nan,nan,3.66098
4123,0.00720838,nan,nan,0.00726401,-5.55368,nan,nan,0.499829,3.66187,-7.20732,nan,nan,3.66093
4124,0.00697208,nan,nan,0.00701759,-5.55368,nan,nan,0.499851,3.62696,90.1746,nan,nan,3.62474
4125,0.00723521,nan,nan,0.00726686,-5.55374,nan,nan,0.499763,3.62609,170.097,nan,nan,3.62638
4126,0.0074899,nan,nan,0.00743277,-5.55378,nan,nan,0.499608,3.62555,235.6,nan,nan,3.62539
4127,0.00773605,nan,nan,0.00762047,-5.55382,nan,nan,0.499617,3.62527,289.313,nan,nan,3.62524
4128,0.00797414,nan,nan,0.00791378,-5.55386,nan,nan,0.499636,3.62503,333.392,nan,nan,3.62419
4129,0.0082046,nan,nan,0.00823669,-5.55388,nan,nan,0.499653,3.62459,369.569,nan,nan,3.62397
4130,0.00842768,nan,nan,0.00838866,-5.5539,nan,nan,0.499604,3.62452,399.165,nan,nan,3.62461
4131,0.00864309,nan,nan,0.00862359,-5.55392,nan,nan,0.499559,3.62406,423.431,nan,nan,3.6236
4132,0.00885145,nan,nan,0.00884837,-5.55394,nan,nan,0.49959,3.62389,443.363,nan,nan,3.62461
4133,0.00905314,nan,nan,0.00907046,-5.55395,nan,nan,0.499576,3.62358,459.671,nan,nan,3.62318
4134,0.00924805,nan,nan,0.00928946,-5.55396,nan,nan,0.499454,3.62349,473.078,nan,nan,3.62413
4135,0.00943675,nan,nan,0.00945678,-5.55397,nan,nan,0.49929,3.62325,484.035,nan,nan,3.62369
4136,0.00961908,nan,nan,0.00973035,-5.55397,nan,nan,0.499124,3.62327,493.02,nan,nan,3.62326
4137,0.00979543,nan,nan,0.0098646,-5.55398,nan,nan,0.499123,3.62303,500.386,nan,nan,3.62253
4138,0.009966,nan,nan,0.010052,-5.55398,nan,nan,0.499058,3.62275,506.461,nan,nan,3.6227
4139,0.0101312,nan,nan,0.0102476,-5.55399,nan,nan,0.499064,3.62273,511.407,nan,nan,3.6229
4140,0.0102907,nan,nan,0.0104243,-5.55399,nan,nan,0.499014,3.6226,515.462,nan,nan,3.62205
4141,0.0104451,nan,nan,0.0105401,-5.55399,nan,nan,0.49904,3.6223,518.821,nan,nan,3.62184
4142,0.0105945,nan,nan,0.010618,-5.55399,nan,nan,0.49895,3.62245,521.576,nan,nan,3.62163
4143,0.0107391,nan,nan,0.0107025,-5.55399,nan,nan,0.498878,3.62214,523.834,nan,nan,3.62217
4144,0.0108789,nan,nan,0.0108529,-5.554,nan,nan,0.498789,3.62198,525.652,nan,nan,3.62125
4145,0.0110139,nan,nan,0.0110809,-5.554,nan,nan,0.498814,3.62181,527.142,nan,nan,3.62023
4146,0.0111446,nan,nan,0.0111616,-5.554,nan,nan,0.498703,3.62203,528.329,nan,nan,3.62006
4147,0.0112707,nan,nan,0.011387,-5.554,nan,nan,0.498594,3.62192,529.336,nan,nan,3.61977
4148,0.0113929,nan,nan,0.0115675,-5.554,nan,nan,0.49856,3.62155,530.197,nan,nan,3.62006
4149,0.0115113,nan,nan,0.0117429,-5.554,nan,nan,0.498492,3.62146,530.903,nan,nan,3.61926
4150,0.0116258,nan,nan,0.0119021,-5.554,nan,nan,0.498391,3.6213,531.482,nan,nan,3.62019
4151,0.0117366,nan,nan,0.0119418,-5.554,nan,nan,0.498394,3.62158,531.922,nan,nan,3.61973
4152,0.0118435,nan,nan,0.012142,-5.554,nan,nan,0.498248,3.6213,532.282,nan,nan,3.61899
4153,0.0119469,nan,nan,0.0122129,-5.554,nan,nan,0.498119,3.62121,532.544,nan,nan,3.61997
4154,0.0120468,nan,nan,0.012276,-5.554,nan,nan,0.49809,3.62084,532.792,nan,nan,3.61974
4155,0.0121435,nan,nan,0.0123186,-5.554,nan,nan,0.497993,3.62093,533.031,nan,nan,3.61959
4156,0.0122373,nan,nan,0.0123376,-5.554,nan,nan,0.497896,3.62082,533.191,nan,nan,3.61907
4157,0.0123278,nan,nan,0.0124503,-5.554,nan,nan,0.497911,3.62072,533.358,nan,nan,3.61827
4158,0.0124156,nan,nan,0.0124464,-5.554,nan,nan,0.497904,3.62065,533.46,nan,nan,3.61905
4159,0.0125002,nan,nan,0.0124722,-5.554,nan,nan,0.497776,3.62046,533.578,nan,nan,3.61894
4160,0.0125823,nan,nan,0.0126138,-5.554,nan,nan,0.49764,3.37114,1202.47,nan,nan,3.3669
4161,0.0161035,nan,nan,0.0161339,-5.5544,nan,nan,0.497155,3.36551,1751.62,nan,nan,3.36345
4162,0.0195092,nan,nan,0.0194714,-5.55473,nan,nan,0.496522,3.36142,2202.19,nan,nan,3.35889
4163,0.0228033,nan,nan,0.0227681,-5.55499,nan,nan,0.495967,3.35816,2571.82,nan,nan,3.35607
4164,0.0259894,nan,nan,0.0258661,-5.55521,nan,nan,0.495434,3.35516,2874.96,nan,nan,3.35154
4165,0.0290709,nan,nan,0.0289796,-5.55539,nan,nan,0.494905,3.3526,3123.9,nan,nan,3.34849
4166,0.032053,nan,nan,0.0320375,-5.55554,nan,nan,0.494264,3.35024,3327.76,nan,nan,3.3447
4167,0.0349358,nan,nan,0.0349635,-5.55566,nan,nan,0.493683,3.34787,3494.94,nan,nan,3.34279
4168,0.0377242,nan,nan,0.0376576,-5.55576,nan,nan,0.493169,3.45386,3344.33,nan,nan,3.44615
4169,0.0389466,nan,nan,0.0388607,-5.55567,nan,nan,0.492881,3.45417,3220.7,nan,nan,3.44477
4170,0.0401284,nan,nan,0.0399934,-5.5556,nan,nan,0.492598,3.45401,3119.36,nan,nan,3.44419
4171,0.0412715,nan,nan,0.041055,-5.55554,nan,nan,0.492181,3.4537,3036.31,nan,nan,3.44239
4172,0.0423771,nan,nan,0.0421151,-5.55549,nan,nan,0.49178,3.45339,2968.23,nan,nan,3.44242
4173,0.0434464,nan,nan,0.043234,-5.55545,nan,nan,0.491487,3.45286,2912.53,nan,nan,3.44064
4174,0.0444812,nan,nan,0.0443489,-5.55542,nan,nan,0.491139,3.4526,2866.76,nan,nan,3.43959
4175,0.0454816,nan,nan,0.0452869,-5.55539,nan,nan,0.490742,3.45197,2829.52,nan,nan,3.43689
4176,0.0464506,nan,nan,0.046309,-5.55537,nan,nan,0.490424,3.45159,2798.72,nan,nan,3.4363
4177,0.0473864,nan,nan,0.0472073,-5.55535,nan,nan,0.490173,3.45119,2773.47,nan,nan,3.43655
4178,0.0482915,nan,nan,0.0480778,-5.55533,nan,nan,0.489737,3.45077,2752.7,nan,nan,3.4346
4179,0.0491666,nan,nan,0.0488703,-5.55532,nan,nan,0.489321,3.45019,2735.71,nan,nan,3.43371
4180,0.0500131,nan,nan,0.0497166,-5.55531,nan,nan,0.488992,3.45006,2721.82,nan,nan,3.43272
4181,0.0508321,nan,nan,0.0505502,-5.5553,nan,nan,0.48866,3.44964,2710.43,nan,nan,3.43203
4182,0.0516243,nan,nan,0.0513908,-5.5553,nan,nan,0.48833,3.44934,2701.09,nan,nan,3.43048
4183,0.0523905,nan,nan,0.0521655,-5.55529,nan,nan,0.488073,3.44888,2693.43,nan,nan,3.42961
4184,0.0531315,nan,nan,0.0528383,-5.55529,nan,nan,0.487768,3.44858,2687.16,nan,nan,3.42821
4185,0.0538483,nan,nan,0.0534747,-5.55528,nan,nan,0.487412,3.44824,2681.94,nan,nan,3.42722
4186,0.0545412,nan,nan,0.0542277,-5.55528,nan,nan,0.487141,3.44783,2677.7,nan,nan,3.42657
4187,0.0552116,nan,nan,0.0548891,-5.55528,nan,nan,0.486714,3.44758,2674.23,nan,nan,3.42634
4188,0.05586,nan,nan,0.055521,-5.55527,nan,nan,0.486394,3.44697,2671.38,nan,nan,3.42471
4189,0.0564871,nan,nan,0.0560949,-5.55527,nan,nan,0.486141,3.44686,2669.04,nan,nan,3.42392
4190,0.0570937,nan,nan,0.0566952,-5.55527,nan,nan,0.485727,3.44638,2667.16,nan,nan,3.42466
4191,0.0576806,nan,nan,0.057214,-5.55527,nan,nan,0.485373,3.44612,2665.58,nan,nan,3.42388
4192,0.0582481,nan,nan,0.0577427,-5.55527,nan,nan,0.48509,3.69854,1994.02,nan,nan,3.67378
4193,0.0553553,nan,nan,0.0548723,-5.55487,nan,nan,0.485282,3.70227,1443.77,nan,nan,3.67634
4194,0.0525573,nan,nan,0.0521665,-5.55454,nan,nan,0.485407,3.70519,992.964,nan,nan,3.67997
4195,0.049851,nan,nan,0.0494785,-5.55427,nan,nan,0.485582,3.70761,623.626,nan,nan,3.68347
4196,0.0472335,nan,nan,0.046923,-5.55405,nan,nan,0.485709,3.70972,320.965,nan,nan,3.68517
4197,0.0447018,nan,nan,0.0443709,-5.55387,nan,nan,0.485901,3.71176,72.8795,nan,nan,3.68858
4198,0.0422529,nan,nan,0.0418826,-5.55373,nan,nan,0.485955,3.71324,-130.427,nan,nan,3.69037
4199,0.0398845,nan,nan,0.0395143,-5.55361,nan,nan,0.486039,3.71481,-297.078,nan,nan,3.69313
4200,0.0375938,nan,nan,0.0371808,-5.55351,nan,nan,0.48614,3.57244,-52.1422,nan,nan,3.55108
4201,0.0373451,nan,nan,0.0370049,-5.55365,nan,nan,0.486024,3.57149,148.88,nan,nan,3.55207
4202,0.0371045,nan,nan,0.0366768,-5.55377,nan,nan,0.485961,3.57098,313.752,nan,nan,3.5512
4203,0.0368718,nan,nan,0.0363863,-5.55387,nan,nan,0.485739,3.57063,448.932,nan,nan,3.55166
4204,0.0366466,nan,nan,0.0361845,-5.55395,nan,nan,0.485672,3.57027,559.824,nan,nan,3.55276
4205,0.0364289,nan,nan,0.0360254,-5.55402,nan,nan,0.485477,3.56999,650.76,nan,nan,3.55201
4206,0.0362184,nan,nan,0.0359006,-5.55407,nan,nan,0.48539,3.56995,725.329,nan,nan,3.55163
4207,0.0360147,nan,nan,0.0357713,-5.55412,nan,nan,0.485347,3.56954,786.474,nan,nan,3.55316
4208,0.0358178,nan,nan,0.0356644,-5.55415,nan,nan,0.485219,3.5695,836.577,nan,nan,3.5518
4209,0.0356271,nan,nan,0.0355173,-5.55418,nan,nan,0.48503,3.56936,877.659,nan,nan,3.55192
4210,0.0354427,nan,nan,0.0354304,-5.55421,nan,nan,0.484863,3.56906,911.343,nan,nan,3.5516
4211,0.0352643,nan,nan,0.0353352,-5.55423,nan,nan,0.484645,3.56917,938.962,nan,nan,3.55196
4212,0.0350918,nan,nan,0.0351806,-5.55424,nan,nan,0.484558,3.56881,961.643,nan,nan,3.55257
4213,0.0349251,nan,nan,0.0349472,-5.55426,nan,nan,0.484334,3.56886,980.204,nan,nan,3.55307
4214,0.0347637,nan,nan,0.0348811,-5.55427,nan,nan,0.48419,3.56868,995.491,nan,nan,3.5532
4215,0.0346079,nan,nan,0.0347689,-5.55428,nan,nan,0.484071,3.56863,1007.99,nan,nan,3.55294
4216,0.0344571,nan,nan,0.0346163,-5.55428,nan,nan,0.484005,3.5685,1018.24,nan,nan,3.55301
4217,0.0343112,nan,nan,0.0345633,-5.55429,nan,nan,0.483801,3.56839,1026.64,nan,nan,3.55172
4218,0.0341701,nan,nan,0.0343277,-5.5543,nan,nan,0.483748,3.56826,1033.53,nan,nan,3.55235
4219,0.0340336,nan,nan,0.0342674,-5.5543,nan,nan,0.483591,3.56836,1039.18,nan,nan,3.55328
4220,0.0339016,nan,nan,0.0341171,-5.5543,nan,nan,0.483379,3.56814,1043.81,nan,nan,3.55262
4221,0.0337739,nan,nan,0.0340268,-5.55431,nan,nan,0.483188,3.56818,1047.64,nan,nan,3.55208
4222,0.0336506,nan,nan,0.0338903,-5.55431,nan,nan,0.482974,3.56815,1050.75,nan,nan,3.55297
4223,0.0335311,nan,nan,0.0338336,-5.55431,nan,nan,0.482747,3.568,1053.3,nan,nan,3.55323
4224,0.0334156,nan,nan,0.0337349,-5.55431,nan,nan,0.482679,3.56785,1055.42,nan,nan,3.55293
4225,0.033304,nan,nan,0.0335159,-5.55431,nan,nan,0.482616,3.56786,1057.13,nan,nan,3.55363
4226,0.0331959,nan,nan,0.0334151,-5.55431,nan,nan,0.482551,3.56767,1058.52,nan,nan,3.55357
4227,0.0330914,nan,nan,0.0332049,-5.55431,nan,nan,0.48251,3.56752,1059.71,nan,nan,3.55383
4228,0.0329905,nan,nan,0.0330841,-5.55431,nan,nan,0.482306,3.56731,1060.64,nan,nan,3.55322
4229,0.0328926,nan,nan,0.0329953,-5.55432,nan,nan,0.482115,3.56746,1061.41,nan,nan,3.55256
4230,0.032798,nan,nan,0.0328631,-5.55432,nan,nan,0.481903,3.56727,1062.03,nan,nan,3.55366
4231,0.0327065,nan,nan,0.0327912,-5.55432,nan,nan,0.481843,3.7786,489.202,nan,nan,3.76973
4232,0.029667,nan,nan,0.029745,-5.55397,nan,nan,0.482049,3.78347,19.8404,nan,nan,3.77259
4233,0.0267277,nan,nan,0.0268397,-5.55369,nan,nan,0.482385,3.78681,-364.677,nan,nan,3.77503
4234,0.0238851,nan,nan,0.024009,-5.55347,nan,nan,0.482613,3.78957,-679.894,nan,nan,3.77934
4235,0.0211351,nan,nan,0.0213272,-5.55328,nan,nan,0.482794,3.79165,-938.384,nan,nan,3.78135
4236,0.0184746,nan,nan,0.018759,-5.55312,nan,nan,0.483152,3.79359,-1150.13,nan,nan,3.78465
4237,0.0159021,nan,nan,0.0161552,-5.553,nan,nan,0.483496,3.79581,-1323.77,nan,nan,3.78722
4238,0.0134135,nan,nan,0.0136364,-5.55289,nan,nan,0.483826,3.79752,-1466.12,nan,nan,3.79014
4239,0.0110065,nan,nan,0.0112665,-5.55281,nan,nan,0.484078,3.65793,-1201.85,nan,nan,3.64876
4240,0.0106458,nan,nan,0.0108335,-5.55297,nan,nan,0.484153,3.65613,-984.988,nan,nan,3.64941
4241,0.0102968,nan,nan,0.0104611,-5.5531,nan,nan,0.484174,3.6556,-807.104,nan,nan,3.64803
4242,0.00995929,nan,nan,0.0101716,-5.5532,nan,nan,0.484263,3.65518,-661.206,nan,nan,3.6501
4243,0.0096328,nan,nan,0.00985998,-5.55329,nan,nan,0.484294,3.65497,-541.548,nan,nan,3.64903
4244,0.00931702,nan,nan,0.00953156,-5.55336,nan,nan,0.484291,3.65477,-443.416,nan,nan,3.6507
4245,0.00901159,nan,nan,0.00927359,-5.55342,nan,nan,0.484314,3.65465,-362.94,nan,nan,3.65088
4246,0.00871618,nan,nan,0.00892838,-5.55347,nan,nan,0.484261,3.65471,-296.945,nan,nan,3.6512
4247,0.00843044,nan,nan,0.00854577,-5.55351,nan,nan,0.484343,3.65454,-242.827,nan,nan,3.65153
4248,0.00815408,nan,nan,0.0083513,-5.55354,nan,nan,0.484383,3.6542,-198.416,nan,nan,3.65058
4249,0.00788695,nan,nan,0.00809401,-5.55356,nan,nan,0.484472,3.65445,-161.998,nan,nan,3.65095
4250,0.00762859,nan,nan,0.00780968,-5.55359,nan,nan,0.484443,3.65434,-132.17,nan,nan,3.65128
4251,0.00737851,nan,nan,0.00747672,-5.5536,nan,nan,0.484455,3.65462,-107.712,nan,nan,3.65199
4252,0.00713663,nan,nan,0.0072185,-5.55362,nan,nan,0.484459,3.65471,-87.6572,nan,nan,3.65229
4253,0.00690268,nan,nan,0.00701565,-5.55363,nan,nan,0.484502,3.65461,-71.2127,nan,nan,3.65319
4254,0.00667641,nan,nan,0.00670521,-5.55364,nan,nan,0.48448,3.65455,-57.7289,nan,nan,3.65331
4255,0.00645755,nan,nan,0.00643012,-5.55365,nan,nan,0.484504,3.65449,-46.6383,nan,nan,3.65411
4256,0.00624604,nan,nan,0.00622345,-5.55366,nan,nan,0.484527,3.65472,-37.579,nan,nan,3.65298
4257,0.00604129,nan,nan,0.00601162,-5.55366,nan,nan,0.484557,3.65499,-30.1508,nan,nan,3.65289
4258,0.00584325,nan,nan,0.0058393,-5.55367,nan,nan,0.484567,3.65494,-24.0599,nan,nan,3.65299
4259,0.00565171,nan,nan,0.00563719,-5.55367,nan,nan,0.484553,3.6548,-19.0658,nan,nan,3.65382
4260,0.00546644,nan,nan,0.00541983,-5.55367,nan,nan,0.484609,3.65486,-14.9365,nan,nan,3.65514
4261,0.00528742,nan,nan,0.00532389,-5.55367,nan,nan,0.484627,3.65514,-11.5851,nan,nan,3.6554
4262,0.0051141,nan,nan,0.00518875,-5.55368,nan,nan,0.484534,3.65487,-8.83709,nan,nan,3.65436
4263,0.00494646,nan,nan,0.0050413,-5.55368,nan,nan,0.484566,3.65515,-6.58396,nan,nan,3.65462
4264,0.00478431,nan,nan,0.00482798,-5.55368,nan,nan,0.484511,3.65484,-4.73647,nan,nan,3.65483
4265,0.00462749,nan,nan,0.0047681,-5.55368,nan,nan,0.484456,3.65511,-3.22171,nan,nan,3.65545
4266,0.0044758,nan,nan,0.00457727,-5.55368,nan,nan,0.484484,3.655,-1.97964,nan,nan,3.65525
4267,0.00432908,nan,nan,0.0044033,-5.55368,nan,nan,0.484497,3.65521,-0.96125,nan,nan,3.65609
4268,0.00418718,nan,nan,0.00422975,-5.55368,nan,nan,0.484555,3.65527,-0.126197,nan,nan,3.65523
4269,0.00404992,nan,nan,0.00414601,-5.55368,nan,nan,0.484512,3.65526,0.592975,nan,nan,3.65606
4270,0.00391735,nan,nan,0.00392919,-5.55368,nan,nan,0.484601,3.65542,1.14819,nan,nan,3.65507
4271,0.00378894,nan,nan,0.00376347,-5.55368,nan,nan,0.484681,3.65546,1.60344,nan,nan,3.65669
4272,0.00366474,nan,nan,0.00356665,-5.55368,nan,nan,0.484744,3.65536,2.01119,nan,nan,3.65606
4273,0.0035448,nan,nan,0.00345647,-5.55368,nan,nan,0.4848,3.65563,2.34552,nan,nan,3.65701
4274,0.00342878,nan,nan,0.00325328,-5.55368,nan,nan,0.484895,3.65558,2.58522,nan,nan,3.65607
4275,0.00331639,nan,nan,0.00320605,-5.55368,nan,nan,0.484973,3.65565,2.8162,nan,nan,3.65695
4276,0.00320786,nan,nan,0.00316387,-5.55368,nan,nan,0.485031,3.6558,2.97115,nan,nan,3.65771
4277,0.00310272,nan,nan,0.00304284,-5.55368,nan,nan,0.484961,3.65581,3.0982,nan,nan,3.65602
4278,0.00300101,nan,nan,0.00302073,-5.55369,nan,nan,0.484908,3.65551,3.20238,nan,nan,3.65746
4279,0.00290265,nan,nan,0.00297004,-5.55369,nan,nan,0.48482,3.65547,3.28407,nan,nan,3.65709
4280,0.00280749,nan,nan,0.00291852,-5.55369,nan,nan,0.484798,3.65574,3.35471,nan,nan,3.65739
4281,0.00271547,nan,nan,0.00275217,-5.55369,nan,nan,0.484796,3.65585,3.41267,nan,nan,3.65803
